SENTENCE	TOKEN	TAG
239	BOTTOM	O
239	LINE	O
239	IF	O
239	YOU	O
239	JUST	O
239	HAVE	O
239	A	O
239	COMPUTER	O
239	A	O
239	LAPTOP	O
239	AND	O
239	1	O
239	360	O
239	YOU	O
239	WILL	O
239	BE	O
239	FINE	O
239	AND	O
239	VERY	O
239	SECURE	O
239	THIS	O
239	ROUTER	B-aspect
239	IS	O
239	WELL	O
239	WORTH	O
239	THE	O
239	MONEY	O
240	Does	O
240	what	O
240	it	O
240	should	O
240	,	O
240	wish	O
240	everything	O
240	I	O
240	bought	O
240	did	O
240	this	O
240	.	O
241	Owned	O
241	for	O
241	2.5	O
241	months	O
241	and	O
241	never	O
241	had	O
241	to	O
241	reset	O
241	yet	O
241	.	O
242	This	O
242	router	O
242	gets	O
242	1	O
242	star	O
242	from	O
242	me	O
242	due	O
242	to	O
242	it	O
242	's	O
242	disconnect	B-aspect
242	issue	O
242	.	O
243	Have	O
243	the	O
243	latest	O
243	firmware	O
243	but	O
243	as	O
243	many	O
243	others	O
243	have	O
243	described	O
243	,	O
243	the	O
243	router	B-aspect
243	will	O
243	randomly	O
243	stop	O
243	working	O
243	for	O
243	5	O
243	minutes	O
243	then	O
243	work	O
243	again	O
243	.	O
244	Experience	O
244	this	O
244	about	O
244	1-2	O
244	times	O
244	a	O
244	week	O
244	.	O
245	Not	O
245	a	O
245	big	O
245	issue	O
245	if	O
245	you	O
245	are	O
245	n't	O
245	doing	O
245	anything	O
245	time	O
245	pressing	O
245	,	O
245	but	O
245	if	O
245	you	O
245	're	O
245	trying	O
245	to	O
245	get	O
245	that	O
245	last	O
245	minute	O
245	auction	O
245	or	O
245	are	O
245	playing	O
245	a	O
245	competitive	O
245	game	O
245	you	O
245	get	O
245	screwed	O
245	.	O
246	Paid	O
246	more	O
246	than	O
246	what	O
246	amazon	O
246	is	O
246	currently	O
246	selling	O
246	this	O
246	router	O
246	at	O
246	-LRB-	O
246	price	B-aspect
246	depression	O
246	due	O
246	to	O
246	poor	O
246	quality	B-aspect
246	no	O
246	doubt	O
246	-RRB-	O
246	and	O
246	expected	O
246	to	O
246	get	O
246	a	O
246	good	O
246	quality	B-aspect
246	product	O
246	...	O
246	these	O
246	random	O
246	disconnects	O
246	kills	O
246	it	O
246	for	O
246	me	O
246	.	O
247	Item	O
247	shipped	B-aspect
247	out	I-aspect
247	quickly	O
247	,	O
247	was	O
247	in	O
247	good	O
247	condition	B-aspect
247	,	O
247	came	O
247	with	O
247	easy	O
247	to	O
247	use	O
247	set-up	B-aspect
247	disk	I-aspect
247	...	O
247	we	O
247	have	O
247	n't	O
247	had	O
247	to	O
247	're	O
247	-	O
247	set	O
247	'	O
247	the	O
247	router	O
247	at	O
247	all	O
247	so	O
247	far	O
247	since	O
247	it	O
247	's	O
247	delivery	O
247	,	O
247	so	O
247	my	O
247	wife	O
247	is	O
247	no	O
247	longer	O
247	giving	O
247	me	O
247	the	O
247	business	O
247	about	O
247	losing	O
247	her	O
247	wireless	O
247	internet	O
247	connection	O
247	on	O
247	her	O
247	laptop	O
247	...	O
247	added	O
247	security	O
247	benefits	O
247	,	O
247	neighbors	O
247	no	O
247	longer	O
247	hogging	O
247	signal	O
247	,	O
247	well	O
247	worth	O
247	the	O
247	purchase	O
247	price	O
247	!	O
248	<a�href="http://www.amazon.com/gp/product/B0041LYY6K/ref=cm_cr_asin_lnk/179-9716455-1337843">	O
248	NETGEAR	O
248	N600	O
248	Wireless-N	O
248	Dual	O
248	Band	O
248	Router	O
248	with	O
248	4-port	O
248	Ethernet	O
248	Switch	O
248	and	O
248	USB	O
248	Port	O
248	</a>	O
248	This	O
248	router	O
248	failed	O
248	after	O
248	5	O
248	weeks	O
248	of	O
248	operation	O
248	.	O
249	-LRB-	O
249	lost	O
249	internet	B-aspect
249	connection	I-aspect
249	with	O
249	the	O
249	router	O
249	,	O
249	internet	B-aspect
249	service	I-aspect
249	was	O
249	restored	O
249	when	O
249	the	O
249	computer	O
249	was	O
249	connected	O
249	directly	O
249	to	O
249	the	O
249	modem	O
249	-RRB-	O
249	.	O
250	My	O
250	first	O
250	service	O
250	call	O
250	lasted	O
250	over	O
250	an	O
250	hour	O
250	-LRB-	O
250	46	O
250	minutes	O
250	follwed	O
250	by	O
250	a	O
250	call	O
250	back	O
250	that	O
250	lasted	O
250	about	O
250	25	O
250	minutes	O
250	.	O
250	-RRB-	O
251	I	O
251	was	O
251	guided	O
251	through	O
251	several	O
251	attempts	O
251	to	O
251	find	O
251	a	O
251	solution	O
251	,	O
251	finally	O
251	resetting	O
251	and	O
251	reloading	O
251	some	O
251	software	O
251	.	O
252	This	O
252	worked	O
252	-LRB-	O
252	for	O
252	a	O
252	few	O
252	days	O
252	-RRB-	O
252	Four	O
252	days	O
252	later	O
252	,	O
252	same	O
252	failure	O
252	.	O
253	Following	O
253	the	O
253	same	O
253	procedure	O
253	,	O
253	restored	O
253	operation	O
253	.	O
254	A	O
254	few	O
254	days	O
254	after	O
254	that	O
254	,	O
254	another	O
254	failure	O
254	,	O
254	same	O
254	conditions	O
254	.	O
255	I	O
255	replaced	O
255	the	O
255	router	O
255	with	O
255	another	O
255	brand	O
255	and	O
255	called	O
255	for	O
255	a	O
255	refund	O
255	or	O
255	Return	O
255	Material	O
255	Authorization	O
255	-LRB-	O
255	RMA	O
255	-RRB-	O
255	from	O
255	Netgear	O
255	.	O
256	Got	O
256	the	O
256	runaround	O
256	.	O
257	I	O
257	called	O
257	again	O
257	this	O
257	morning	O
257	was	O
257	put	O
257	on	O
257	hold	O
257	by	O
257	a	O
257	technician	O
257	,	O
257	and	O
257	the	O
257	call	O
257	was	O
257	terminated	O
257	.	O
258	I	O
258	called	O
258	again	O
258	and	O
258	spoke	O
258	to	O
258	a	O
258	supervisor	O
258	who	O
258	finally	O
258	agreed	O
258	to	O
258	replace	O
258	the	O
258	unit	O
258	if	O
258	I	O
258	mailed	O
258	it	O
258	in	O
258	to	O
258	Netgear	O
258	,	O
258	then	O
258	they	O
258	would	O
258	mail	O
258	a	O
258	replacement	O
258	.	O
259	NO	O
259	REFUNDS	O
259	ARE	O
259	ALLOWED	O
259	!!!!!	O
260	For	O
260	such	O
260	a	O
260	key	O
260	part	O
260	of	O
260	a	O
260	system	O
260	,	O
260	to	O
260	have	O
260	to	O
260	wait	O
260	for	O
260	a	O
260	swap	O
260	by	O
260	mail	O
260	is	O
260	unacceptable	O
260	,	O
260	it	O
260	should	O
260	be	O
260	return	O
260	to	O
260	the	O
260	retailer	O
260	for	O
260	an	O
260	immediate	O
260	swap	O
260	.	O
261	I	O
261	have	O
261	learned	O
261	a	O
261	great	O
261	deal	O
261	about	O
261	Netgear	O
261	's	O
261	warranty	O
261	policy	O
261	through	O
261	this	O
261	experience	O
261	,	O
261	and	O
261	will	O
261	avoid	O
261	this	O
261	brand	O
261	at	O
261	all	O
261	costs	O
261	.	O
262	I	O
262	guess	O
262	that	O
262	``	O
262	limited	O
262	lifetime	O
262	warranty	B-aspect
262	''	O
262	means	O
262	it	O
262	may	O
262	take	O
262	a	O
262	lifetime	O
262	to	O
262	collect	O
262	on	O
262	the	O
262	warranty	B-aspect
262	.	O
263	Bottom	O
263	line	O
263	:	O
263	it	O
263	did	O
263	n't	O
263	work	B-aspect
263	the	O
263	way	O
263	it	O
263	was	O
263	supposed	O
263	to	O
263	so	O
263	we	O
263	're	O
263	returning	O
263	it	O
263	We	O
263	bought	O
263	this	O
263	router	O
263	for	O
263	our	O
263	two	O
263	computers	O
263	.	O
264	One	O
264	is	O
264	a	O
264	new	O
264	laptop	O
264	running	O
264	Vista	O
264	and	O
264	the	O
264	other	O
264	is	O
264	a	O
264	7	O
264	year	O
264	old	O
264	desktop	O
264	with	O
264	Windows	O
264	2000	O
264	.	O
265	Our	O
265	two	O
265	requirements	O
265	of	O
265	a	O
265	router	O
265	were	O
265	1	O
265	-RRB-	O
265	it	O
265	should	O
265	work	O
265	with	O
265	both	O
265	Vista	O
265	and	O
265	2000	O
265	and	O
265	2	O
265	-RRB-	O
265	it	O
265	should	O
265	have	O
265	a	O
265	USB	O
265	port	O
265	so	O
265	that	O
265	we	O
265	can	O
265	connect	O
265	the	O
265	printer	O
265	.	O
266	You	O
266	ca	O
266	n't	O
266	share	O
266	a	O
266	printer	O
266	between	O
266	2000	O
266	and	O
266	Vista	O
266	,	O
266	so	O
266	we	O
266	've	O
266	always	O
266	just	O
266	had	O
266	the	O
266	printer	O
266	hooked	O
266	up	O
266	to	O
266	the	O
266	desktop	O
266	.	O
267	Everytime	O
267	you	O
267	want	O
267	to	O
267	print	O
267	from	O
267	the	O
267	laptop	O
267	,	O
267	you	O
267	have	O
267	to	O
267	carry	O
267	it	O
267	across	O
267	the	O
267	house	O
267	to	O
267	the	O
267	printer	O
267	.	O
268	Sometimes	O
268	,	O
268	with	O
268	the	O
268	old	O
268	router	O
268	,	O
268	the	O
268	laptop	O
268	was	O
268	able	O
268	to	O
268	see	O
268	and	O
268	access	O
268	the	O
268	shared	O
268	drives	O
268	on	O
268	the	O
268	desktop	O
268	and	O
268	we	O
268	could	O
268	move	O
268	and	O
268	print	O
268	things	O
268	that	O
268	way	O
268	,	O
268	but	O
268	that	O
268	only	O
268	worked	O
268	some	O
268	of	O
268	the	O
268	time	O
268	.	O
269	We	O
269	wanted	O
269	to	O
269	find	O
269	a	O
269	better	O
269	solution	O
269	.	O
270	My	O
270	husband	O
270	and	O
270	I	O
270	are	O
270	both	O
270	software	O
270	engineers	O
270	.	O
271	If	O
271	two	O
271	software	O
271	engineers	O
271	ca	O
271	n't	O
271	get	O
271	this	O
271	working	O
271	with	O
271	our	O
271	system	O
271	,	O
271	then	O
271	it	O
271	's	O
271	not	O
271	going	O
271	to	O
271	work	O
271	with	O
271	what	O
271	we	O
271	have	O
271	.	O
272	We	O
272	spent	O
272	probably	O
272	12	O
272	hours	O
272	,	O
272	total	O
272	,	O
272	trying	O
272	to	O
272	get	O
272	the	O
272	router	O
272	's	O
272	USB	O
272	port	O
272	to	O
272	work	O
272	with	O
272	no	O
272	luck	O
272	.	O
273	First	O
273	,	O
273	I	O
273	tried	O
273	to	O
273	set	O
273	the	O
273	router	O
273	up	O
273	using	O
273	the	O
273	wire	O
273	connection	O
273	to	O
273	the	O
273	old	O
273	desktop	O
273	.	O
274	I	O
274	spent	O
274	4	O
274	hours	O
274	on	O
274	that	O
274	and	O
274	I	O
274	could	O
274	n't	O
274	connect	B-aspect
274	to	O
274	the	O
274	internet	O
274	.	O
275	I	O
275	tried	O
275	setting	O
275	the	O
275	router	O
275	up	O
275	with	O
275	the	O
275	laptop	O
275	and	O
275	it	O
275	connected	B-aspect
275	easily	O
275	and	O
275	hooked	O
275	me	O
275	up	O
275	to	O
275	the	O
275	internet	O
275	in	O
275	under	O
275	15	O
275	minutes	O
275	.	O
276	When	O
276	I	O
276	then	O
276	moved	O
276	the	O
276	wire	O
276	to	O
276	the	O
276	desktop	O
276	and	O
276	used	O
276	the	O
276	laptop	O
276	wirelessly	O
276	,	O
276	the	O
276	internet	B-aspect
276	connection	I-aspect
276	was	O
276	just	O
276	fine	O
276	.	O
277	So	O
277	if	O
277	you	O
277	are	O
277	trying	O
277	to	O
277	use	O
277	this	O
277	router	O
277	with	O
277	two	O
277	different	O
277	operating	O
277	systems	O
277	,	O
277	set	O
277	it	O
277	up	O
277	using	O
277	the	O
277	computer	O
277	that	O
277	has	O
277	the	O
277	newest	O
277	OS	O
277	and	O
277	you	O
277	'll	O
277	hopefully	O
277	be	O
277	successful	O
277	.	O
278	Once	O
278	I	O
278	had	O
278	the	O
278	internet	O
278	working	O
278	on	O
278	both	O
278	computers	O
278	,	O
278	I	O
278	installed	O
278	the	O
278	software	O
278	,	O
278	SharePort	O
278	Network	O
278	USB	O
278	,	O
278	from	O
278	the	O
278	disk	O
278	provided	O
278	with	O
278	the	O
278	router	O
278	.	O
279	Neither	O
279	computer	O
279	could	O
279	see	O
279	the	O
279	printer	O
279	in	O
279	the	O
279	USB	O
279	port	O
279	.	O
280	To	O
280	rule	O
280	out	O
280	that	O
280	it	O
280	was	O
280	a	O
280	printer	O
280	issue	O
280	,	O
280	I	O
280	plugged	O
280	a	O
280	thumb	O
280	drive	O
280	into	O
280	the	O
280	USB	O
280	port	O
280	and	O
280	neither	O
280	computer	O
280	could	O
280	see	O
280	that	O
280	either	O
280	.	O
281	I	O
281	downloaded	O
281	the	O
281	newest	O
281	version	O
281	of	O
281	SharePort	O
281	,	O
281	tried	O
281	it	O
281	on	O
281	both	O
281	computers	O
281	,	O
281	no	O
281	luck	O
281	.	O
282	Tried	O
282	many	O
282	combinations	O
282	of	O
282	rebooting	O
282	the	O
282	router	O
282	,	O
282	the	O
282	modem	O
282	,	O
282	each	O
282	computer	O
282	,	O
282	etc.	O
282	.	O
283	No	O
283	luck	O
283	.	O
284	I	O
284	installed	O
284	new	O
284	firmware	O
284	versions	O
284	,	O
284	one	O
284	by	O
284	one	O
284	,	O
284	on	O
284	the	O
284	router	O
284	and	O
284	kept	O
284	trying	O
284	.	O
285	No	O
285	dice	O
285	.	O
286	Read	O
286	many	O
286	online	O
286	forums	O
286	.	O
287	Still	O
287	no	O
287	luck	O
287	.	O
288	Tried	O
288	beta	O
288	firmware	O
288	versions	O
288	which	O
288	were	O
288	supposed	O
288	to	O
288	fix	O
288	the	O
288	problem	O
288	.	O
289	The	O
289	computers	O
289	never	O
289	could	O
289	see	O
289	the	O
289	USB	O
289	port	O
289	.	O
290	Our	O
290	old	O
290	router	O
290	works	O
290	with	O
290	both	O
290	Windows	O
290	2000	O
290	and	O
290	Vista	O
290	.	O
291	We	O
291	were	O
291	really	O
291	just	O
291	hoping	O
291	to	O
291	have	O
291	the	O
291	luxury	O
291	of	O
291	not	O
291	having	O
291	to	O
291	physically	O
291	move	O
291	the	O
291	laptop	O
291	to	O
291	the	O
291	big	O
291	,	O
291	heavy	O
291	printer	O
291	every	O
291	time	O
291	we	O
291	wanted	O
291	to	O
291	print	O
291	a	O
291	document	O
291	.	O
292	However	O
292	,	O
292	SharePort	B-aspect
292	on	O
292	this	O
292	new	O
292	router	O
292	worked	O
292	0	O
292	%	O
292	of	O
292	the	O
292	time	O
292	.	O
293	We	O
293	're	O
293	going	O
293	to	O
293	go	O
293	back	O
293	to	O
293	our	O
293	old	O
293	router	O
293	because	O
293	some	O
293	of	O
293	the	O
293	time	O
293	is	O
293	better	O
293	than	O
293	never	O
293	.	O
294	finally	O
294	went	O
294	wireless	O
294	and	O
294	this	O
294	was	O
294	the	O
294	router	O
294	i	O
294	chose	O
294	for	O
294	my	O
294	2	O
294	story	O
294	house	O
294	.	O
295	its	O
295	a	O
295	hit	O
295	!	O
296	son	O
296	is	O
296	on	O
296	ipod	O
296	all	O
296	the	O
296	time	O
296	,	O
296	wife	O
296	watching	O
296	tv	O
296	on	O
296	laptop	O
296	,	O
296	me	O
296	online	O
296	gaming	O
296	on	O
296	desktop	O
296	-LRB-	O
296	i	O
296	did	O
296	increase	O
296	my	O
296	bandwith	O
296	from	O
296	my	O
296	internet	O
296	provider	O
296	when	O
296	i	O
296	did	O
296	this	O
296	-RRB-	O
296	all	O
296	at	O
296	the	O
296	same	O
296	time	O
296	and	O
296	you	O
296	would	O
296	never	O
296	know	O
296	the	O
296	difference	O
296	if	O
296	they	O
296	werent	O
296	.	O
297	when	O
297	i	O
297	installed	O
297	it	O
297	i	O
297	called	O
297	my	O
297	internet	O
297	provider	O
297	and	O
297	they	O
297	walked	O
297	me	O
297	through	O
297	it	O
297	,	O
297	so	O
297	dont	O
297	feel	O
297	like	O
297	you	O
297	need	O
297	to	O
297	know	O
297	anything	O
297	at	O
297	all	O
297	about	O
297	installing	O
297	one	O
297	of	O
297	these	O
297	,	O
297	cause	O
297	you	O
297	dont	O
297	.	O
298	all	O
298	you	O
298	need	O
298	to	O
298	know	O
298	is	O
298	this	O
298	is	O
298	what	O
298	you	O
298	need	O
298	if	O
298	you	O
298	want	O
298	to	O
298	go	O
298	wireless	O
298	and	O
298	you	O
298	need	O
298	to	O
298	cover	O
298	a	O
298	good	O
298	size	O
298	home	O
298	.	O
299	This	O
299	is	O
299	THE	O
299	router	O
299	for	O
299	those	O
299	who	O
299	want	O
299	to	O
299	save	O
299	some	O
299	$	O
299	$	O
299	$	O
299	by	O
299	not	O
299	`	O
299	renting	O
299	'	O
299	from	O
299	a	O
299	cable	O
299	firm	O
299	.	O
300	This	O
300	is	O
300	an	O
300	outstanding	O
300	product	B-aspect
300	,	O
300	one	O
300	that	O
300	lives	O
300	up	O
300	to	O
300	the	O
300	PR	O
300	.	O
301	My	O
301	mom	O
301	,	O
301	-LRB-	O
301	in	O
301	her	O
301	70	O
301	's	O
301	-RRB-	O
301	bought	O
301	this	O
301	for	O
301	herself	O
301	,	O
301	and	O
301	as	O
301	a	O
301	gift	O
301	to	O
301	me	O
301	-	O
301	say	O
301	goodbye	O
301	to	O
301	hard	O
301	router	O
301	set-up	O
301	's	O
301	.	O
302	Valet	B-aspect
302	PLUS	I-aspect
302	is	O
302	easy	O
302	to	O
302	configure	B-aspect
302	,	O
302	and	O
302	was	O
302	set	O
302	up	O
302	in	O
302	about	O
302	7	O
302	minutes	O
302	.	O
303	The	O
303	product	O
303	pretty	O
303	much	O
303	set	O
303	's	O
303	itself	O
303	up	O
303	-	O
303	unlike	O
303	other	O
303	brands\/products	O
303	.	O
304	The	O
304	range	B-aspect
304	is	O
304	GREAT	O
304	-	O
304	upstairs	O
304	,	O
304	downstairs	O
304	,	O
304	outside	O
304	,	O
304	or	O
304	in	O
304	a	O
304	basement	O
304	-	O
304	four	O
304	bars	O
304	,	O
304	all	O
304	the	O
304	time	O
304	.	O
305	If	O
305	you	O
305	are	O
305	a	O
305	bit	O
305	shy	O
305	about	O
305	setting	O
305	up	O
305	a	O
305	router\/network	O
305	,	O
305	this	O
305	is	O
305	the	O
305	one	O
305	for	O
305	you	O
305	.	O
306	The	O
306	set-up	B-aspect
306	is	O
306	goof-proof	O
306	,	O
306	and	O
306	offers	O
306	a	O
306	superior	O
306	result	O
306	.	O
307	SUPER	O
307	EASY	O
307	!	O
308	-LRB-	O
308	really	O
308	-RRB-	O
308	.	O
309	I	O
309	had	O
309	a	O
309	Xycel	O
309	x550	O
309	that	O
309	I	O
309	replaced	O
309	with	O
309	the	O
309	D-Link	O
309	Dir-655	O
309	.	O
310	x550	O
310	was	O
310	a	O
310	fine	O
310	router	O
310	.	O
311	Just	O
311	getting	O
311	a	O
311	little	O
311	old	O
311	.	O
312	Went	O
312	with	O
312	the	O
312	Dir-655	O
312	.	O
313	Worked	B-aspect
313	fine	O
313	.	O
314	17	O
314	months	O
314	later	O
314	,	O
314	it	O
314	died	O
314	.	O
315	Almost	O
315	threw	O
315	it	O
315	away	O
315	.	O
316	Probably	O
316	like	O
316	many	O
316	others	O
316	as	O
316	I	O
316	had	O
316	no	O
316	easy	O
316	way	O
316	to	O
316	test	O
316	the	O
316	adapter	O
316	.	O
317	You	O
317	ca	O
317	n't	O
317	just	O
317	plug	O
317	one	O
317	adapter	O
317	in	O
317	to	O
317	something	O
317	else	O
317	.	O
318	Especially	O
318	due	O
318	to	O
318	the	O
318	odd	O
318	sized	O
318	plug	B-aspect
318	designed	O
318	by	O
318	D-Link	O
318	.	O
319	Intentional	O
319	?	O
320	You	O
320	tell	O
320	me	O
320	?	O
321	Tested	O
321	it	O
321	with	O
321	a	O
321	volt	O
321	meter	O
321	.	O
322	Dead	O
322	.	O
323	So	O
323	,	O
323	I	O
323	looked	O
323	on	O
323	line	O
323	to	O
323	buy	O
323	one	O
323	and	O
323	guess	O
323	what	O
323	?	O
324	No	O
324	one	O
324	sells	O
324	a	O
324	1.2	O
324	mm	O
324	x	O
324	2.2	O
324	mm	O
324	sized	O
324	-LRB-	O
324	or	O
324	what	O
324	ever	O
324	stupid	O
324	size	B-aspect
324	it	O
324	is	O
324	-RRB-	O
324	power	O
324	adapter	O
324	.	O
325	They	O
325	made	O
325	these	O
325	small	O
325	,	O
325	I	O
325	can	O
325	only	O
325	guess	O
325	,	O
325	because	O
325	it	O
325	is	O
325	a	O
325	possible	O
325	revenue	O
325	generator	O
325	?	O
326	New	O
326	ones	O
326	are	O
326	~	O
326	$	O
326	15	O
326	.	O
327	And	O
327	they	O
327	will	O
327	too	O
327	likely	O
327	die	O
327	a	O
327	short	O
327	death	O
327	as	O
327	well	O
327	.	O
328	In	O
328	fact	O
328	,	O
328	I	O
328	have	O
328	never	O
328	had	O
328	a	O
328	Power	O
328	Adapter	O
328	die	O
328	before	O
328	my	O
328	actual	O
328	product	O
328	before	O
328	.	O
329	So	O
329	now	O
329	,	O
329	I	O
329	will	O
329	buy	O
329	a	O
329	-	O
329	\/	O
329	+	O
329	12v	O
329	2.5	O
329	amp	O
329	or	O
329	3amp	O
329	power	O
329	adapter	O
329	or	O
329	brick	O
329	and	O
329	splice	O
329	this	O
329	stupid	O
329	sized	O
329	end	O
329	on	O
329	it	O
329	.	O
330	D-Links	O
330	only	O
330	recourse	O
330	is	O
330	to	O
330	buy	O
330	a	O
330	new	O
330	power	O
330	adapter	O
330	.	O
331	Nearly	O
331	impossible	O
331	to	O
331	find	O
331	one	O
331	of	O
331	this	O
331	end	O
331	size	O
331	...	O
331	unless	O
331	you	O
331	buy	O
331	their	O
331	replacement	O
331	product	O
331	...	O
331	NetGear	O
331	or	O
331	Zyxel	O
331	for	O
331	me	O
331	.	O
332	Do	O
332	NOT	O
332	buy	O
332	\/	O
332	Avoid	O
333	I	O
333	have	O
333	owned	O
333	the	O
333	``	O
333	wndr3700	O
333	''	O
333	for	O
333	about	O
333	six	O
333	months	O
333	and	O
333	it	O
333	does	O
333	a	O
333	good	O
333	job	O
333	at	O
333	1	O
333	gbps	O
333	direct	O
333	connection	O
333	and	O
333	up	O
333	to	O
333	300	O
333	mbps	O
333	wireless	O
333	.	O
334	Now	O
334	they	O
334	come	O
334	out	O
334	with	O
334	the	O
334	wndr4500	O
334	that	O
334	offers	O
334	900	O
334	mbps	O
334	.	O
335	Do	O
335	n't	O
335	cha	O
335	just	O
335	love	O
335	the	O
335	old	O
335	technological	O
335	trickle	O
335	.	O
336	As	O
336	far	O
336	as	O
336	performance	O
336	my	O
336	very	O
336	old	O
336	Linksys	O
336	54g	O
336	worked	O
336	fine	O
336	with	O
336	a	O
336	strong	O
336	signal	O
336	and	O
336	a	O
336	solid	O
336	54	O
336	mbps	O
336	wireless	O
336	.	O
337	I	O
337	had	O
337	no	O
337	problem	O
337	running	O
337	my	O
337	TV	O
337	apps	O
337	with	O
337	it	O
337	or	O
337	using	O
337	my	O
337	laptop	O
337	wirelessly	O
337	.	O
338	I	O
338	mainly	O
338	got	O
338	the	O
338	3700	O
338	for	O
338	the	O
338	USB	O
338	port	O
338	that	O
338	allows	O
338	for	O
338	bookoo	O
338	storage	O
338	on	O
338	my	O
338	network	O
338	.	O
339	In	O
339	another	O
339	6	O
339	mos	O
339	they	O
339	will	O
339	surely	O
339	come	O
339	out	O
339	with	O
339	a	O
339	router	O
339	that	O
339	will	O
339	do	O
339	2000	O
339	mbps	O
339	-LRB-	O
339	not	O
339	that	O
339	they	O
339	do	O
339	n't	O
339	already	O
339	have	O
339	it	O
339	,	O
339	they	O
339	just	O
339	do	O
339	n't	O
339	want	O
339	to	O
339	release	O
339	it	O
339	,	O
339	,	O
339	,	O
339	,	O
339	yet	O
339	-RRB-	O
339	and	O
339	everybody	O
339	will	O
339	run	O
339	to	O
339	get	O
339	one	O
339	.	O
340	Fuhgetaboutit	O
340	.	O
341	I	O
341	fully	O
341	understand	O
341	that	O
341	this	O
341	is	O
341	my	O
341	opinion	O
341	on	O
341	the	O
341	game	O
341	that	O
341	is	O
341	played	O
341	and	O
341	not	O
341	on	O
341	the	O
341	performance	O
341	of	O
341	this	O
341	router	O
341	or	O
341	it	O
341	's	O
341	worth	O
341	so	O
341	save	O
341	me	O
341	the	O
341	comments	O
341	on	O
341	that	O
341	if	O
341	you	O
341	would	O
341	,	O
341	PLEASE	O
341	.	O
342	I	O
342	know	O
342	you	O
342	wo	O
342	n't	O
342	but	O
342	I	O
342	thought	O
342	I	O
342	'd	O
342	try	O
342	.	O
343	The	O
343	software	B-aspect
343	on	O
343	the	O
343	router	O
343	is	O
343	pretty	O
343	good	O
343	.	O
344	It	O
344	's	O
344	easy	O
344	to	O
344	use	B-aspect
344	,	O
344	and	O
344	it	O
344	seems	O
344	feature	B-aspect
344	complete	O
344	.	O
345	Way	O
345	more	O
345	features	O
345	than	O
345	I	O
345	'll	O
345	ever	O
345	use	O
345	,	O
345	but	O
345	nice	O
345	to	O
345	know	O
345	they	O
345	're	O
345	there	O
345	if	O
345	I	O
345	ever	O
345	want	O
345	to	O
345	twiddle	O
345	.	O
346	I	O
346	'd	O
346	like	O
346	to	O
346	give	O
346	it	O
346	4	O
346	or	O
346	5	O
346	stars	O
346	.	O
347	The	O
347	problem	O
347	with	O
347	this	O
347	box	O
347	is	O
347	that	O
347	it	O
347	reboots	B-aspect
347	several	O
347	times	O
347	an	O
347	hour	O
347	,	O
347	if	O
347	not	O
347	more	O
347	frequently	O
347	.	O
348	This	O
348	is	O
348	my	O
348	experience	O
348	,	O
348	and	O
348	it	O
348	seems	O
348	to	O
348	be	O
348	a	O
348	common	O
348	one	O
348	.	O
349	It	O
349	is	O
349	infuriating	O
349	,	O
349	frustrating	O
349	,	O
349	and	O
349	disruptive	O
349	to	O
349	my	O
349	workflow	O
349	.	O
350	It	O
350	takes	O
350	approximately	O
350	20	O
350	to	O
350	90	O
350	seconds	O
350	to	O
350	come	B-aspect
350	back	I-aspect
350	online	I-aspect
350	-LRB-	O
350	I	O
350	have	O
350	n't	O
350	timed	O
350	it	O
350	-RRB-	O
350	,	O
350	which	O
350	does	O
350	n't	O
350	sound	O
350	that	O
350	bad	O
350	until	O
350	you	O
350	get	O
350	nailed	O
350	10	O
350	times	O
350	in	O
350	one	O
350	hour	O
350	-LRB-	O
350	that	O
350	's	O
350	about	O
350	as	O
350	bad	O
350	as	O
350	it	O
350	gets	O
350	;	O
350	sometimes	O
350	it	O
350	goes	O
350	for	O
350	hours	O
350	without	O
350	rebooting	O
350	-RRB-	O
350	.	O
351	According	O
351	to	O
351	various	O
351	forums	O
351	,	O
351	lots	O
351	of	O
351	people	O
351	have	O
351	this	O
351	problem	O
351	-LRB-	O
351	just	O
351	google	O
351	``	O
351	dir-655	O
351	rebooting	O
351	''	O
351	-RRB-	O
351	,	O
351	and	O
351	there	O
351	does	O
351	n't	O
351	seem	O
351	to	O
351	be	O
351	a	O
351	consensus	O
351	on	O
351	a	O
351	solution	O
351	.	O
352	The	O
352	solutions	O
352	that	O
352	worked	O
352	seemed	O
352	to	O
352	involve	O
352	black	O
352	magic	O
352	or	O
352	pure	O
352	luck	O
352	,	O
352	as	O
352	they	O
352	would	O
352	work	O
352	for	O
352	one	O
352	person	O
352	would	O
352	not	O
352	work	O
352	for	O
352	another	O
352	.	O
353	Most	O
353	people	O
353	reported	O
353	continued	O
353	problems	O
353	,	O
353	even	O
353	after	O
353	getting	O
353	a	O
353	replacement	O
353	from	O
353	DLink	O
353	.	O
354	Yes	O
354	,	O
354	I	O
354	have	O
354	the	O
354	newest	O
354	firmware	O
354	-LRB-	O
354	I	O
354	've	O
354	even	O
354	reflashed	O
354	it	O
354	several	O
354	times	O
354	,	O
354	just	O
354	in	O
354	case	O
354	-RRB-	O
354	.	O
355	I	O
355	'm	O
355	running	O
355	a	O
355	minimal	O
355	configuration	O
355	,	O
355	nothing	O
355	fancy	O
355	beyond	O
355	password	O
355	protecting	O
355	the	O
355	wireless	O
355	.	O
356	This	O
356	happens	O
356	when	O
356	my	O
