SENTENCE	TOKEN	TAG
216	ears	O
216	-RRB-	O
216	,	O
216	for	O
216	less	O
216	than	O
216	half	O
216	the	O
216	cost	O
216	.	O
217	So	O
217	think	O
217	hard	O
217	and	O
217	shop	O
217	around	O
217	before	O
217	you	O
217	jump	O
217	on	O
217	the	O
217	Bose	O
217	name	O
217	,	O
217	or	O
217	better	O
217	yet	O
217	,	O
217	if	O
217	you	O
217	can	O
217	,	O
217	try	O
217	them	O
217	out	O
217	first	O
217	.	O
218	This	O
218	portable	O
218	speaker	B-aspect
218	is	O
218	easy	O
218	to	O
218	use	B-aspect
218	,	O
218	powerful	O
218	enough	O
218	for	O
218	everyday	O
218	use	B-aspect
218	,	O
218	and	O
218	available	O
218	at	O
218	a	O
218	pretty	O
218	decent	O
218	price	B-aspect
218	.	O
219	It	O
219	's	O
219	been	O
219	working	O
219	continuously	O
219	as	O
219	background	O
219	music	O
219	in	O
219	my	O
219	office	O
219	for	O
219	the	O
219	past	O
219	year	O
219	without	O
219	a	O
219	hitch	O
219	.	O
220	The	O
220	battery	B-aspect
220	has	O
220	a	O
220	great	O
220	life	O
220	and	O
220	the	O
220	sound	B-aspect
220	quality	I-aspect
220	is	O
220	very	O
220	good	O
220	-LRB-	O
220	not	O
220	professional	O
220	but	O
220	definitely	O
220	good	O
220	enough	O
220	for	O
220	the	O
220	average	O
220	consumer	O
220	-RRB-	O
220	.	O
221	I	O
221	recommend	O
221	it	O
221	over	O
221	its	O
221	more	O
221	expensive	O
221	counterparts	O
221	.	O
222	Awesome	O
222	sound	B-aspect
222	system	I-aspect
222	.	O
223	Had	O
223	a	O
223	JVC	O
223	system	O
223	that	O
223	was	O
223	6	O
223	years	O
223	old	O
223	and	O
223	I	O
223	thought	O
223	it	O
223	was	O
223	good	O
223	,	O
223	but	O
223	the	O
223	Onkyo	B-aspect
223	sound	I-aspect
223	is	O
223	amazing	O
223	!	O
224	It	O
224	was	O
224	easy	O
224	to	O
224	install	B-aspect
224	all	O
224	of	O
224	the	O
224	components	B-aspect
224	and	I-aspect
224	directions	I-aspect
224	were	O
224	easy	O
224	to	O
224	understand	O
224	,	O
224	even	O
224	for	O
224	an	O
224	old	O
224	guy	O
224	like	O
224	me	O
224	.	O
225	The	O
225	only	O
225	drawback	O
225	is	O
225	the	O
225	speaker	B-aspect
225	wire	I-aspect
225	is	O
225	very	O
225	thin	O
225	.	O
226	I	O
226	would	O
226	think	O
226	that	O
226	a	O
226	quality	O
226	system	O
226	like	O
226	this	O
226	would	O
226	have	O
226	come	O
226	with	O
226	at	O
226	least	O
226	18	O
226	or	O
226	16	O
226	guage	O
226	wire	O
226	.	O
227	I	O
227	bought	O
227	this	O
227	item	O
227	along	O
227	with	O
227	a	O
227	couple	O
227	of	O
227	other	O
227	external	O
227	speakers	O
227	in	O
227	an	O
227	effort	O
227	to	O
227	find	O
227	a	O
227	good	O
227	set	O
227	to	O
227	use	O
227	in	O
227	my	O
227	elderly	O
227	car	O
227	-LRB-	O
227	speaker	O
227	system	O
227	died	O
227	-RRB-	O
227	.	O
228	This	O
228	set	O
228	is	O
228	not	O
228	my	O
228	preferred	O
228	to	O
228	use	O
228	in	O
228	my	O
228	car	O
228	-LRB-	O
228	I	O
228	use	O
228	the	O
228	JBL	O
228	On	O
228	Tour	O
228	-	O
228	great	O
228	sound	B-aspect
228	for	O
228	a	O
228	small	O
228	,	O
228	compact	O
228	speaker	B-aspect
228	-RRB-	O
228	,	O
228	but	O
228	I	O
228	was	O
228	very	O
228	impressed	O
228	with	O
228	the	O
228	Phillip	B-aspect
228	speaker	I-aspect
228	sound	I-aspect
228	and	O
228	use	O
228	them	O
228	very	O
228	regularly	O
228	around	O
228	the	O
228	house	O
228	.	O
229	For	O
229	the	O
229	price	B-aspect
229	,	O
229	the	O
229	sound	B-aspect
229	is	O
229	great	O
229	and	O
229	their	O
229	portability	B-aspect
229	-LRB-	O
229	pack	O
229	down	O
229	to	O
229	a	O
229	large	O
229	egg-shape	O
229	-RRB-	O
229	is	O
229	quite	O
229	good	O
229	.	O
230	You	O
230	ca	O
230	n't	O
230	go	O
230	wrong	O
230	with	O
230	these	O
230	if	O
230	what	O
230	you	O
230	are	O
230	looking	O
230	for	O
230	is	O
230	a	O
230	good	O
230	sound	B-aspect
230	in	O
230	a	O
230	small	O
230	package	O
230	!	O
231	for	O
231	what	O
231	a	O
231	pain	O
231	in	O
231	the	O
231	ass	O
231	setting	O
231	clocks	O
231	are	O
231	is	O
231	im	O
231	walking	O
231	on	O
231	freaking	O
231	sunshine	O
231	.	O
232	the	O
232	soft	O
232	orange	O
232	glow	O
232	at	O
232	the	O
232	base	B-aspect
232	is	O
232	a	O
232	nice	O
232	nightlight	O
232	.	O
233	and	O
233	the	O
233	sound	B-aspect
233	well	O
233	there	O
233	is	O
233	no	O
233	complaints	O
233	about	O
233	that	O
233	.	O
234	It	O
234	's	O
234	loud	O
234	and	O
234	the	O
234	quality	B-aspect
234	is	O
234	good	O
234	.	O
235	A	O
235	+	O
235	+	O
235	+	O
235	+	O
235	+	O
235	+	O
235	product	B-aspect
235	and	O
235	very	O
235	well	O
235	built	B-aspect
235	for	O
235	apple	O
235	users	O
235	in	O
235	mind	O
235	...	O
235	...	O
235	oh	O
235	yeah	O
235	theres	O
235	a	O
235	usb	O
235	port	O
235	in	O
235	the	O
235	back	O
235	for	O
235	you	O
235	droid	O
235	people	O
235	.	O
236	I	O
236	was	O
236	unsure	O
236	myself	O
236	about	O
236	this	O
236	system	O
236	but	O
236	I	O
236	did	O
236	enough	O
236	research	O
236	to	O
236	take	O
236	the	O
236	plunge	O
236	and	O
236	am	O
236	I	O
236	glad	O
236	I	O
236	did	O
236	.	O
237	My	O
237	basement	O
237	flooded	O
237	recently	O
237	ruining	O
237	2	O
237	sets	O
237	of	O
237	floor	O
237	speakers	O
237	leaving	O
237	us	O
237	listening	O
237	to	O
237	our	O
237	Bose	O
237	docking	O
237	box	O
237	for	O
237	Iphone	O
237	which	O
237	we	O
237	all	O
237	know	O
237	is	O
237	great	O
237	for	O
237	travel	O
237	,	O
237	outside	O
237	etc.	O
237	.	O
238	However	O
238	,	O
238	the	O
238	Bose	O
238	station	O
238	did	O
238	not	O
238	fill	O
238	the	O
238	3	O
238	room	O
238	basement	O
238	as	O
238	we	O
238	wanted	O
238	so	O
238	I	O
238	started	O
238	searching	O
238	new	O
238	speakers	O
238	.	O
239	The	O
239	thought	O
239	of	O
239	buying	O
239	2	O
239	new	O
239	sets	O
239	of	O
239	floor	O
239	speakers	O
239	for	O
239	300-500	O
239	$	O
239	a	O
239	pair	O
239	just	O
239	did	O
239	not	O
239	make	O
239	sense	O
239	,	O
239	plus	O
239	if	O
239	we	O
239	flood	O
239	again	O
239	would	O
239	I	O
239	need	O
239	to	O
239	put	O
239	them	O
239	up	O
239	on	O
239	blocks	O
239	etc.	O
239	.	O
240	I	O
240	have	O
240	yet	O
240	to	O
240	here	O
240	bookshelf	O
240	speakers	O
240	I	O
240	like	O
240	thus	O
240	I	O
240	turned	O
240	to	O
240	wireless	O
240	options	O
240	and	O
240	found	O
240	Sonos	O
240	.	O
241	The	O
241	sound	B-aspect
241	is	O
241	great	O
241	,	O
241	not	O
241	as	O
241	good	O
241	as	O
241	my	O
241	$	O
241	1000	O
241	each	O
241	Klipsch	O
241	R7s	O
241	,	O
241	but	O
241	come	O
241	on	O
241	,	O
241	for	O
241	the	O
241	size	B-aspect
241	and	O
241	price	B-aspect
241	,	O
241	you	O
241	will	O
241	not	O
241	beat	O
241	these	O
241	units	O
241	.	O
242	I	O
242	turned	O
242	them	O
242	up	O
242	loud	O
242	,	O
242	ACDC	O
242	Thunderstruck	O
242	,	O
242	wow	O
242	,	O
242	we	O
242	rocked	O
242	out	O
242	,	O
242	no	O
242	distortion	O
242	,	O
242	had	O
242	to	O
242	back	O
242	them	O
242	down	O
242	,	O
242	lol	O
242	.	O
243	The	O
243	S5	O
243	can	O
243	be	O
243	run	O
243	solo	O
243	by	O
243	itself	O
243	,	O
243	acts	O
243	as	O
243	both	O
243	left	O
243	and	O
243	right	O
243	in	O
243	one	O
243	room	O
243	,	O
243	OR	O
243	you	O
243	can	O
243	``	O
243	pair	O
243	''	O
243	2	O
243	S5	O
243	units	O
243	and	O
243	have	O
243	one	O
243	be	O
243	left	O
243	and	O
243	one	O
243	right	O
243	as	O
243	I	O
243	did	O
243	in	O
243	a	O
243	very	O
243	large	O
243	room	O
243	.	O
244	The	O
244	only	O
244	connection	O
244	the	O
244	S5	O
244	units	O
244	require	O
244	is	O
244	an	O
244	electrical	O
244	outlet	O
244	,	O
244	rest	O
244	is	O
244	wireless	O
244	unless	O
244	you	O
244	need	O
244	to	O
244	connect	O
244	it	O
244	to	O
244	a	O
244	router	O
244	-LRB-	O
244	no	O
244	Bridge	O
244	-RRB-	O
244	or	O
244	you	O
244	have	O
244	something	O
244	to	O
244	input	O
244	via	O
244	jack	O
244	in	O
244	back	O
244	-LRB-	O
244	ipod	O
244	-RRB-	O
244	.	O
245	Remember	O
245	,	O
245	the	O
245	music	O
245	comes	O
245	from	O
245	any	O
245	online	O
245	source	O
245	you	O
245	can	O
245	think	O
245	of	O
245	and	O
245	your	O
245	music	O
245	libraries	O
245	on	O
245	your	O
245	home	O
245	network	O
245	-LRB-	O
245	I	O
245	tunes	O
245	,	O
245	windows	O
245	media	O
245	player	O
245	etc.	O
245	-RRB-	O
245	.	O
246	At	O
246	this	O
246	point	O
246	,	O
246	someone	O
246	Geekier	O
246	than	O
246	me	O
246	is	O
246	probably	O
246	thinking	O
246	of	O
246	my	O
246	many	O
246	mistakes	O
246	,	O
246	omissions	O
246	and	O
246	lay	O
246	speak	O
246	but	O
246	I	O
246	do	O
246	n't	O
246	care	O
246	,	O
246	I	O
246	do	O
246	n't	O
246	need	O
246	your	O
246	corrections	O
246	,	O
246	just	O
246	move	O
246	on	O
246	.	O
247	The	O
247	controller	O
247	can	O
247	be	O
247	a	O
247	Sonos	O
247	one	O
247	or	O
247	an	O
247	app	O
247	for	O
247	your	O
247	Iphone	O
247	or	O
247	a	O
247	controller	O
247	downloaded	O
247	to	O
247	your	O
247	PC	O
247	or	O
247	Mac	O
247	.	O
248	I	O
248	chose	O
248	all	O
248	3	O
248	so	O
248	I	O
248	can	O
248	control	O
248	it	O
248	anywhere	O
248	,	O
248	anytime	O
248	,	O
248	but	O
248	by	O
248	far	O
248	the	O
248	Iphone	O
248	app	O
248	is	O
248	just	O
248	stupid	O
248	fun	O
248	and	O
248	cool	O
248	.	O
249	You	O
249	can	O
249	control	O
249	everything	O
249	you	O
249	need	O
249	to	O
249	while	O
249	sitting	O
249	anywhere	O
249	in	O
249	your	O
249	home	O
249	as	O
249	long	O
249	as	O
249	you	O
249	have	O
249	your	O
249	home	O
249	wifi	O
249	.	O
250	You	O
250	can	O
250	control	O
250	each	O
250	S5	O
250	player	O
250	seperately	O
250	,	O
250	what	O
250	music	O
250	and	O
250	what	O
250	volume	O
250	,	O
250	tone	O
250	,	O
250	pause	O
250	etc	O
250	,	O
250	all	O
250	independent	O
250	of	O
250	other	O
250	players	O
250	!	O
251	You	O
251	understand	O
251	?	O
252	If	O
252	you	O
252	have	O
252	6	O
252	of	O
252	the	O
252	players	O
252	around	O
252	your	O
252	home	O
252	you	O
252	can	O
252	play	O
252	6	O
252	different	O
252	sources	O
252	of	O
252	music	O
252	,	O
252	at	O
252	6	O
252	different	O
252	volumes	O
252	,	O
252	pause	O
252	some	O
252	or	O
252	all	O
252	,	O
252	and	O
252	this	O
252	is	O
252	all	O
252	done	O
252	from	O
252	your	O
252	Iphone	O
252	!	O
253	And	O
253	you	O
253	can	O
253	have	O
253	multiple	O
253	controllers	O
253	-LRB-	O
253	12	O
253	I	O
253	think	O
253	-RRB-	O
253	,	O
253	so	O
253	my	O
253	wife	O
253	and	O
253	I	O
253	can	O
253	fight	O
253	over	O
253	the	O
253	volume	O
253	settings	O
253	while	O
253	we	O
253	are	O
253	in	O
253	different	O
253	areas	O
253	of	O
253	the	O
253	house	O
253	,	O
253	is	O
253	hilarious	O
253	.	O
254	Well	O
254	enough	O
254	for	O
254	this	O
254	review	O
254	,	O
254	I	O
254	just	O
254	ordered	O
254	the	O
254	Sonos	O
254	90	O
254	unit	O
254	to	O
254	connect	O
254	my	O
254	home	O
254	stereo	O
254	system	O
254	into	O
254	the	O
254	Sonos	O
254	system	O
254	,	O
254	this	O
254	unit	O
254	utilizes	O
254	your	O
254	existing	O
254	amp	O
254	-LRB-	O
254	receiver	O
254	-RRB-	O
254	and	O
254	speakers	O
254	and	O
254	makes	O
254	another	O
254	zone	O
254	player	O
254	out	O
254	of	O
254	them	O
254	,	O
254	too	O
254	cool	O
254	.	O
255	I	O
255	can	O
255	listen	O
255	to	O
255	my	O
255	albums	O
255	again	O
255	,	O
255	is	O
255	crazy	O
255	,	O
255	good	O
255	luck	O
255	!	O
256	Well	O
256	,	O
256	I	O
256	can	O
256	not	O
256	complain	O
256	about	O
256	the	O
256	volume	B-aspect
256	,	O
256	bass	B-aspect
256	or	O
256	mounting	B-aspect
256	abilities	I-aspect
256	of	O
256	the	O
256	system	O
256	.	O
257	I	O
257	did	O
257	have	O
257	a	O
257	surround	O
257	speaker	O
257	buzz	O
257	and	O
257	crackle	O
257	after	O
257	5	O
257	months	O
257	.	O
258	That	O
258	's	O
258	the	O
258	only	O
258	reason	O
258	I	O
258	have	O
258	not	O
258	given	O
258	this	O
258	system	O
258	a	O
258	5	O
258	star	O
258	rating	O
258	.	O
259	I	O
259	replaced	O
259	the	O
259	speaker	O
259	with	O
259	an	O
259	ebay	O
259	purchase	O
259	and	O
259	hope	O
259	that	O
259	will	O
259	be	O
259	the	O
259	only	O
259	replacement	O
259	I	O
259	have	O
259	to	O
259	worry	O
259	about	O
259	for	O
259	a	O
259	while	O
259	.	O
260	These	O
260	INSTEN	O
260	``	O
260	Folding	O
260	Speakers	O
260	''	O
260	are	O
260	a	O
260	surprisingly	O
260	good	O
260	value	B-aspect
260	for	O
260	decent	O
260	quality	B-aspect
260	portable	O
260	speakers	B-aspect
260	!	O
261	We	O
261	own	O
261	two	O
261	sets	O
261	of	O
261	these	O
261	-LRB-	O
261	black	O
261	-RRB-	O
261	and	O
261	I	O
261	am	O
261	very	O
261	pleased	O
261	with	O
261	the	O
261	performance	B-aspect
261	of	O
261	the	O
261	these	O
261	compact	O
261	speakers	B-aspect
261	,	O
261	especially	O
261	at	O
261	the	O
261	low	O
261	price	B-aspect
261	these	O
261	sell	O
261	for	O
261	here	O
261	on	O
261	Amazon	O
261	.	O
262	Here	O
262	are	O
262	my	O
262	observations	O
262	:	O
262	Pros	O
262	:	O
262	+	O
262	Folding	O
262	;	O
262	these	O
262	have	O
262	a	O
262	very	O
262	clever	O
262	design	B-aspect
262	that	O
262	allows	O
262	them	O
262	to	O
262	fold	O
262	in	O
262	to	O
262	a	O
262	small	O
262	cube	O
262	for	O
262	easy	O
262	transporting	B-aspect
262	+	O
262	Good	O
262	Sound	B-aspect
262	;	O
262	produces	O
262	fairly	O
262	good	O
262	sound	B-aspect
262	at	O
262	all	O
262	but	O
262	the	O
262	highest	O
262	volume	B-aspect
262	levels	I-aspect
262	-LRB-	O
262	see	O
262	``	O
262	Cons	O
262	''	O
262	,	O
262	below	O
262	-RRB-	O
262	,	O
262	at	O
262	least	O
262	to	O
262	my	O
262	untrained	O
262	ear	O
262	+	O
262	Universal	O
262	Connector	O
262	;	O
262	the	O
262	unit	O
262	uses	O
262	a	O
262	standard	O
262	mini	O
262	connector	O
262	,	O
262	so	O
262	this	O
262	can	O
262	be	O
262	used	O
262	with	O
262	all	O
262	of	O
262	MP3	O
262	players	O
262	+	O
262	Power	O
262	Options	O
262	;	O
262	comes	O
262	with	O
262	a	O
262	USB	O
262	power	O
262	cable	O
262	or	O
262	it	O
262	can	O
262	use	O
262	4	O
262	x	O
262	AAA	O
262	batteries	O
262	.	O
263	You	O
263	can	O
263	also	O
263	use	O
263	a	O
263	6v	O
263	DC	O
263	power	O
263	supply	O
263	-LRB-	O
263	not	O
263	included	O
263	-RRB-	O
263	Cons	O
263	:	O
263	-	O
263	Bad	O
263	Instructions	B-aspect
263	;	O
263	like	O
263	many	O
263	products	O
263	of	O
263	this	O
263	type	O
263	the	O
263	instructions	B-aspect
263	manual	I-aspect
263	is	O
263	lacking	O
263	and	O
263	,	O
263	in	O
263	this	O
263	case	O
263	,	O
263	erroneously	O
263	lists	O
263	the	O
263	power	O
263	requirements	O
263	as	O
263	AC	O
263	when	O
263	it	O
263	should	O
263	be	O
263	DC	O
263	.	O
264	Very	O
264	compact	O
264	and	O
264	portable	O
264	just	O
264	as	O
264	described	O
264	with	O
264	great	O
264	sound	B-aspect
264	quality	I-aspect
264	.	O
265	Would	O
265	definatley	O
265	recommend	O
265	to	O
265	a	O
265	friend	O
265	and	O
265	its	O
265	volume	B-aspect
265	can	O
265	fill	O
265	a	O
265	small	O
265	house	O
265	for	O
265	such	O
265	a	O
265	small	O
265	speaker	B-aspect
265	system	I-aspect
265	.	O
266	This	O
266	product	B-aspect
266	is	O
266	good	O
266	enough	O
266	to	O
266	integrate	O
266	my	O
266	clarion	O
266	cx501	O
266	to	O
266	my	O
266	Toyota	O
266	camry	O
266	2001	O
266	mode	O
266	.	O
267	It	O
267	works	B-aspect
267	flawlessly	O
267	during	O
267	installation	B-aspect
267	of	O
267	cx501	O
267	.	O
268	I	O
268	had	O
268	heard	O
268	one	O
268	of	O
268	these	O
268	in	O
268	a	O
268	colleague	O
268	's	O
268	office	O
268	and	O
268	was	O
268	amazed	O
268	...	O
268	I	O
268	like	O
268	mine	O
268	too	O
268	!	O
269	I	O
269	was	O
269	looking	O
269	for	O
269	an	O
269	inexpensive	B-aspect
269	,	O
269	room-suited	O
269	ipod	O
269	speaker	B-aspect
269	and	O
269	this	O
269	is	O
269	what	O
269	I	O
269	got	O
269	.	O
270	The	O
270	volume	B-aspect
270	is	O
270	loud	O
270	enough	O
270	,	O
270	but	O
270	at	O
270	louder	O
270	levels	O
270	there	O
270	is	O
270	noticable	O
270	vibration	B-aspect
270	and	O
270	some	O
270	distortion	B-aspect
270	.	O
271	My	O
271	biggest	O
271	problem	O
271	with	O
271	this	O
271	speaker	O
271	is	O
271	the	O
271	incompatibility	B-aspect
271	with	O
271	my	O
271	2nd	O
271	generation	O
271	iPod	O
271	Nano	O
271	.	O
272	A	O
272	new	O
272	dock	O
272	was	O
272	added	O
272	I	O
272	see	O
272	,	O
272	but	O
272	the	O
272	iPod	O
272	can	O
272	not	O
272	be	O
272	played	O
272	with	O
272	the	O
272	dock	O
272	unless	O
272	I	O
272	hold	O
272	down	O
272	the	O
272	top	O
272	.	O
273	It	O
273	works	B-aspect
273	fine	O
273	without	O
273	the	O
273	dock	O
273	,	O
273	but	O
273	it	O
273	's	O
273	shaky	O
273	and	O
273	unstable	O
273	.	O
274	So	O
274	besides	O
274	the	O
274	annoyances	O
274	,	O
274	this	O
274	is	O
274	a	O
274	fine	O
274	speaker	B-aspect
274	for	O
274	the	O
274	amount	O
274	I	O
274	paid	O
274	.	O
275	For	O
275	the	O
275	cost	B-aspect
275	of	O
275	this	O
275	product	O
275	i	O
275	could	O
275	not	O
275	ask	O
275	for	O
275	more	O
275	.	O
276	The	O
276	sound	B-aspect
276	quality	I-aspect
276	is	O
276	very	O
276	exceptable	O
276	.	O
277	The	O
277	only	O
277	issue	O
277	i	O
277	have	O
277	against	O
277	the	O
277	speakers	B-aspect
277	is	O
277	its	O
277	a	O
277	little	O
277	on	O
277	the	O
277	low	O
277	tone	B-aspect
277	side	I-aspect
277	,	O
277	but	O
277	still	O
277	is	O
277	very	O
277	good	O
277	,	O
277	and	O
277	you	O
277	can	O
277	set	O
277	your	O
277	equalizer	O
277	to	O
277	make	O
277	up	O
277	for	O
277	it	O
277	.	O
278	All	O
278	in	O
278	all	O
278	,	O
278	could	O
278	n't	O
278	be	O
278	more	O
278	happy	O
278	with	O
278	the	O
278	purchase	O
278	.	O
279	Easy	O
279	set	B-aspect
279	up	I-aspect
279	and	O
279	the	O
279	picture	B-aspect
279	was	O
279	crystal	O
279	clear	O
279	.	O
280	I	O
280	use	O
280	it	O
280	for	O
280	the	O
280	xbox	O
280	as	O
280	well	O
280	as	O
280	my	O
280	computer	O
280	and	O
280	I	O
280	cried	O
280	with	O
280	joy	O
280	.	O
281	OK	O
281	enough	O
281	said	O
281	just	O
281	buy	O
281	it	O
281	.	O
282	Love	O
282	this	O
282	speaker	B-aspect
282	.	O
283	Sounds	B-aspect
283	awesome	O
283	.	O
284	Works	B-aspect
284	super	O
284	easy	O
284	.	O
285	Looks	B-aspect
285	great	O
285	.	O
286	Seems	O
286	to	O
286	be	O
286	durable	O
286	enough	O
286	but	O
286	I	O
286	've	O
286	only	O
286	had	O
286	it	O
286	a	O
286	few	O
286	weeks	O
286	so	O
286	we	O
286	'll	O
286	see	O
286	.	O
287	My	O
287	only	O
287	complaint	O
287	is	O
287	like	O
287	others	O
287	here	O
287	...	O
287	it	O
287	randomly	O
287	disconnects	B-aspect
287	from	O
287	the	O
287	bluetooth	O
287	and	O
287	it	O
287	's	O
287	really	O
287	annoying	O
287	when	O
287	it	O
287	does	O
287	because	O
287	it	O
287	does	O
287	it	O
287	so	O
287	often	O
287	.	O
288	If	O
288	it	O
288	did	O
288	n't	O
288	do	O
288	that	O
288	,	O
288	it	O
288	would	O
288	be	O
288	perfect	O
288	.	O
289	Because	O
289	of	O
289	that	O
289	though	O
289	,	O
289	I	O
289	am	O
289	tempted	O
289	to	O
289	send	O
289	it	O
289	back	O
289	.	O
290	This	O
290	little	O
290	item	O
290	blew	O
290	my	O
290	sock	O
290	off	O
290	when	O
290	I	O
290	heard	O
290	the	O
290	sound	O
290	of	O
290	it	O
290	.	O
291	full	O
291	spectrum	O
291	sound	O
291	from	O
291	full	O
291	base	O
291	to	O
291	great	O
291	highs	B-aspect
291	.	O
292	it	O
292	sounds	B-aspect
292	great	O
292	out	O
292	on	O
292	the	O
292	patio	O
292	or	O
292	on	O
292	my	O
292	night	O
292	stand	O
292	.	O
293	I	O
293	would	O
293	recomend	O
293	this	O
293	unit	O
293	to	O
293	anyone	O
293	.	O
294	I	O
294	have	O
294	found	O
294	this	O
294	little	O
294	device	B-aspect
294	to	O
294	be	O
294	quite	O
294	fun	O
294	to	O
294	use	B-aspect
294	.	O
295	The	O
295	range	B-aspect
295	seems	O
295	quite	O
295	good	O
295	even	O
295	through	O
295	walls	O
295	.	O
296	I	O
296	mainly	O
296	use	O
296	it	O
296	with	O
296	my	O
296	Apple	O
296	IPad	O
296	and	O
296	it	O
296	really	O
296	sounds	B-aspect
296	quite	O
296	good	O
296	for	O
296	it	O
296	diminutive	O
296	size	B-aspect
296	.	O
297	I	O
297	find	O
297	the	O
297	issue	O
297	with	O
297	it	O
297	connecting	O
297	to	O
297	be	O
297	a	O
297	little	O
297	problematic	O
297	,	O
297	but	O
297	it	O
297	connects	O
297	eventually	O
297	.	O
298	Not	O
298	bad	O
298	overall	O
298	.	O
299	These	O
299	are	O
299	great	O
299	if	O
299	you	O
299	want	O
299	radio	O
299	,	O
299	but	O
299	your	O
299	radio	O
299	is	O
299	too	O
299	far	O
299	away	O
299	to	O
299	hear	O
299	and	O
299	you	O
299	do	O
299	n't	O
299	want	O
299	to	O
299	blast	O
299	it	O
299	.	O
300	The	O
300	range	B-aspect
300	is	O
300	great	O
300	,	O
300	I	O
300	can	O
300	list	O
300	to	O
300	my	O
300	radio	O
300	anywhere	O
300	in	O
300	the	O
300	house	O
300	.	O
301	I	O
301	just	O
301	move	O
301	my	O
301	speaker	O
301	to	O
301	whatever	O
301	room	O
301	I	O
301	'm	O
301	cleaning	O
301	or	O
301	whatever	O
301	room	O
301	I	O
301	want	O
301	to	O
301	listen	O
301	to	O
301	the	O
301	music	O
301	at	O
301	.	O
302	If	O
302	you	O
302	are	O
302	hosting	O
302	a	O
302	party	O
302	and	O
302	want	O
302	music	O
302	to	O
302	play	O
302	throughout	O
302	your	O
302	house	O
302	,	O
302	this	O
302	would	O
302	be	O
302	a	O
302	great	O
302	option	O
302	as	O
302	well	O
302	.	O
303	All	O
303	you	O
303	need	O
303	is	O
303	an	O
303	outlet	O
303	and	O
303	you	O
303	are	O
303	good	O
303	to	O
303	go	O
303	!	O
304	I	O
304	'm	O
304	a	O
304	big	O
304	fan	O
304	of	O
304	lapdesks	O
304	for	O
304	my	O
304	netbook	O
304	and	O
304	notebook	O
304	PCs	O
304	.	O
305	I	O
305	use	O
305	them	O
305	to	O
305	protect	O
305	my	O
305	legs	O
305	from	O
305	the	O
305	heat	O
305	output	O
305	as	O
305	well	O
305	as	O
305	for	O
305	comfort	O
305	.	O
306	When	O
306	Logitech	O
306	introduced	O
306	their	O
306	new	O
306	line	O
306	of	O
306	lapdesks	O
306	with	O
306	built-in	O
306	external	O
306	speakers	O
306	for	O
306	portable	O
306	computers	O
306	,	O
306	I	O
306	was	O
306	so	O
306	excited	O
306	!	O
307	While	O
307	my	O
307	laptop	O
307	and	O
307	netbook	O
307	have	O
307	decent	O
307	speakers	O
307	,	O
307	the	O
307	volume	B-aspect
307	on	O
307	such	O
307	devices	O
307	is	O
307	inherently	O
307	lower	O
307	than	O
307	with	O
307	standard	O
307	speakers	O
307	,	O
307	making	O
307	it	O
307	harder	O
307	to	O
307	hear	O
307	some	O
307	audio	O
307	.	O
308	Logitech	O
308	's	O
308	N550	B-aspect
308	Speaker	I-aspect
308	Lapdesk	I-aspect
308	wins	O
308	in	O
308	the	O
308	area	O
308	of	O
308	comfort	O
308	.	O
309	The	O
309	padded	O
309	underside	B-aspect
309	is	O
309	great	O
309	even	O
309	when	O
309	set	O
309	on	O
309	bare	O
309	legs	O
309	and	O
309	the	O
309	unit	O
309	is	O
309	angled	O
309	for	O
309	a	O
309	comfortable	O
309	typing	B-aspect
309	experience	I-aspect
309	.	O
310	The	O
310	speakers	B-aspect
310	themselves	O
310	sound	B-aspect
310	really	O
310	good	O
310	.	O
311	Powering	O
311	it	O
311	from	O
311	the	O
311	laptop	O
311	or	O
311	netbook	O
311	's	O
311	USB	O
311	port	O
311	keeps	O
311	your	O
311	computing	O
311	experience	O
311	truly	O
311	portable	O
311	as	O
311	you	O
311	do	O
311	n't	O
311	need	O
311	to	O
311	plug	O
311	in	O
311	to	O
311	an	O
311	external	O
311	power	O
311	source	O
311	.	O
312	Even	O
312	better	O
312	,	O
312	you	O
312	do	O
312	n't	O
312	have	O
312	to	O
312	worry	O
312	about	O
312	constantly	O
312	replacing	O
312	batteries	B-aspect
312	.	O
313	The	O
313	right	O
313	side	O
313	of	O
313	the	O
313	lapdesk	O
313	has	O
313	three	O
313	convenienctly	O
313	placed	O
313	volume	O
313	control	O
313	buttons	O
313	:	O
313	Mute	O
313	,	O
313	Volume	O
313	Up	O
313	,	O
313	and	O
313	Volume	O
313	Down	O
313	.	O
314	Installing	O
314	the	O
314	lapdesk	O
314	on	O
314	both	O
314	Windows	O
314	XP	O
314	and	O
314	Windows	O
314	Vista	O
314	computers	O
314	was	O
314	a	O
314	snap	O
314	-	O
314	the	O
314	drivers	O
314	installed	O
314	automatically	O
314	as	O
314	soon	O
314	as	O
314	the	O
314	device	O
314	was	O
314	plugged	O
314	in	O
314	with	O
314	no	O
314	need	O
314	for	O
314	a	O
314	software	O
314	install	O
314	or	O
314	a	O
314	reboot	O
314	.	O
315	One	O
315	thing	O
315	I	O
315	missed	O
315	was	O
315	an	O
315	area	O
315	for	O
315	an	O
315	external	O
315	mouse	O
315	.	O
316	I	O
316	almost	O
316	always	O
316	use	O
316	one	O
316	with	O
316	both	O
316	my	O
316	netbook	O
316	and	O
316	my	O
