SENTENCE	TOKEN	TAG
252	flawless	O
252	with	O
252	the	O
252	Windows	O
252	7	O
252	Home	O
252	Professional	O
252	instaled	O
252	otherwise	O
252	other	O
252	netbooks	O
252	with	O
252	Windows	O
252	7	O
252	Starter	O
252	doesnt	O
252	allow	O
252	,	O
252	and	O
252	nobody	O
252	mention	O
252	this	O
252	.	O
253	This	O
253	is	O
253	a	O
253	plus	O
253	with	O
253	this	O
253	netbook	O
253	,	O
253	the	O
253	increased	O
253	size	B-aspect
253	of	O
253	1.6	O
253	inches	O
253	means	O
253	better	O
253	and	O
253	clear	O
253	view	O
253	of	O
253	webpages	O
253	and	O
253	woks	O
253	made	O
253	in	O
253	Office	O
253	.	O
254	This	O
254	is	O
254	a	O
254	very	O
254	nice	O
254	monitor	B-aspect
254	,	O
254	matte	O
254	black	O
254	and	O
254	built-in	O
254	speakers	B-aspect
254	.	O
255	Sharp	O
255	image	B-aspect
255	.	O
256	Relatively	O
256	small	B-aspect
256	desktop	O
256	footprint	O
256	too	O
256	.	O
257	VERY	O
257	fast	O
257	delivery	B-aspect
257	.	O
258	Ca	O
258	n't	O
258	beat	O
258	it	O
258	for	O
258	the	O
258	price	B-aspect
258	.	O
259	I	O
259	am	O
259	an	O
259	extremely	O
259	experienced	O
259	computer	O
259	user	O
259	.	O
260	In	O
260	my	O
260	home	O
260	I	O
260	have	O
260	two	O
260	servers	O
260	,	O
260	five	O
260	desktop	O
260	computers	O
260	,	O
260	and	O
260	six	O
260	different	O
260	monitors	O
260	.	O
261	I	O
261	spend	O
261	8-12	O
261	hours	O
261	a	O
261	day	O
261	on	O
261	a	O
261	computer	O
261	and	O
261	often	O
261	have	O
261	eyestrain	O
261	by	O
261	the	O
261	end	O
261	of	O
261	the	O
261	night	O
261	.	O
262	As	O
262	a	O
262	result	O
262	I	O
262	am	O
262	always	O
262	looking	O
262	for	O
262	a	O
262	better	O
262	monitor	O
262	.	O
263	This	O
263	LED	B-aspect
263	monitor	I-aspect
263	is	O
263	fantastic	O
263	!!!	O
264	I	O
264	bought	O
264	mine	O
264	a	O
264	few	O
264	months	O
264	ago	O
264	and	O
264	after	O
264	just	O
264	a	O
264	week	O
264	I	O
264	noticed	O
264	that	O
264	my	O
264	eyes	O
264	felt	O
264	better	O
264	at	O
264	night	O
264	.	O
265	Image	B-aspect
265	clarity	O
265	is	O
265	great	O
265	-LRB-	O
265	I	O
265	do	O
265	a	O
265	lot	O
265	of	O
265	work	O
265	in	O
265	PhotoShop	O
265	with	O
265	18MB	O
265	RAW	O
265	image	O
265	files	O
265	and	O
265	noticed	O
265	the	O
265	difference	O
265	immediately	O
265	-RRB-	O
265	.	O
266	I	O
266	also	O
266	see	O
266	a	O
266	difference	O
266	when	O
266	surfing	O
266	the	O
266	web	O
266	or	O
266	using	O
266	Microsoft	O
266	Office	O
266	applications	O
266	.	O
267	All	O
267	my	O
267	future	O
267	monitors	O
267	will	O
267	be	O
267	LED	O
267	.	O
268	This	O
268	unit	O
268	replaced	O
268	a	O
268	broken	O
268	display	O
268	on	O
268	a	O
268	server	O
268	with	O
268	limited	O
268	space	O
268	.	O
269	It	O
269	worked	B-aspect
269	great	O
269	and	O
269	we	O
269	just	O
269	pluged	O
269	it	O
269	in	O
269	.	O
270	Nothing	O
270	fancy	O
270	just	O
270	reliable	O
270	replacement	O
270	.	O
271	This	O
271	is	O
271	a	O
271	great	O
271	buy	O
271	!	O
272	I	O
272	was	O
272	a	O
272	little	O
272	skeptical	O
272	because	O
272	of	O
272	how	O
272	cheap	B-aspect
272	it	O
272	was	O
272	.	O
273	However	O
273	,	O
273	when	O
273	I	O
273	plugged	O
273	it	O
273	into	O
273	my	O
273	Mac	O
273	Mini	O
273	,	O
273	the	O
273	screen	B-aspect
273	looked	O
273	wonderful	O
273	.	O
274	The	O
274	colors	B-aspect
274	and	O
274	everything	O
274	are	O
274	great	O
274	.	O
275	I	O
275	exchanged	O
275	this	O
275	from	O
275	an	O
275	LG	O
275	that	O
275	I	O
275	bought	O
275	for	O
275	nearly	O
275	twice	O
275	as	O
275	much	O
275	and	O
275	the	O
275	colors	B-aspect
275	on	O
275	the	O
275	LG	O
275	were	O
275	not	O
275	at	O
275	all	O
275	as	O
275	nice	O
275	as	O
275	this	O
275	.	O
276	There	O
276	is	O
276	a	O
276	slight	O
276	``	O
276	halo	O
276	''	O
276	on	O
276	the	O
276	edge	O
276	of	O
276	the	O
276	screen	O
276	when	O
276	it	O
276	is	O
276	showing	O
276	blacks	O
276	-LRB-	O
276	say	O
276	for	O
276	instance	O
276	the	O
276	black	O
276	horizontal	O
276	bars	O
276	of	O
276	a	O
276	movie	O
276	-RRB-	O
276	,	O
276	but	O
276	during	O
276	everyday	O
276	activities	O
276	-LRB-	O
276	email	O
276	,	O
276	pages	O
276	,	O
276	internet	O
276	.	O
277	No	O
277	other	O
277	screen	O
277	adjustments	O
277	with	O
277	the	O
277	PC	O
277	.	O
278	etc.	O
278	-RRB-	O
278	you	O
278	do	O
278	n't	O
278	notice	O
278	it	O
278	at	O
278	all	O
278	.	O
279	Especially	O
279	when	O
279	you	O
279	know	O
279	you	O
279	paid	O
279	less	O
279	than	O
279	$	O
279	100	O
279	for	O
279	it	O
279	!	O
280	I	O
280	got	O
280	this	O
280	monitor	O
280	to	O
280	go	O
280	to	O
280	a	O
280	dual	O
280	monitor	O
280	config	O
280	.	O
281	My	O
281	other	O
281	monitor	O
281	is	O
281	a	O
281	23	O
281	inch	O
281	ACER	O
281	.	O
282	I	O
282	thot	O
282	my	O
282	original	O
282	monitor	O
282	had	O
282	a	O
282	good	O
282	image	O
282	,	O
282	but	O
282	the	O
282	S201HL	O
282	has	O
282	a	O
282	much	O
282	brighter	O
282	display	B-aspect
282	.	O
283	Everything	O
283	is	O
283	brighter	O
283	and	O
283	better	O
283	defined	O
283	on	O
283	it	O
283	.	O
284	Pros	O
284	:	O
284	Low	O
284	weight	B-aspect
284	,	O
284	long	O
284	battery	B-aspect
284	life	I-aspect
284	,	O
284	decent	O
284	keyboard	B-aspect
284	,	O
284	decent	O
284	screen	B-aspect
284	,	O
284	does	O
284	not	O
284	heat	B-aspect
284	up	I-aspect
284	,	O
284	HDMI	B-aspect
284	output	I-aspect
284	,	O
284	flawless	O
284	local	B-aspect
284	HD	I-aspect
284	decoding	I-aspect
284	Con	O
284	:	O
284	low	O
284	audio	B-aspect
284	volume	I-aspect
284	,	O
284	just	O
284	enough	O
284	CPU	O
284	power	O
285	When	O
285	it	O
285	works	O
285	its	O
285	fine	O
285	but	O
285	I	O
285	have	O
285	gone	O
285	through	O
285	two	O
285	monitors	O
285	now	O
285	both	O
285	with	O
285	defective	O
285	switches	B-aspect
285	.	O
286	Acer	O
286	says	O
286	they	O
286	will	O
286	replace	O
286	it	O
286	if	O
286	I	O
286	ship	O
286	it	O
286	back	O
286	but	O
286	that	O
286	costs	O
286	$	O
286	50.00	O
286	.	O
287	I	O
287	now	O
287	have	O
287	a	O
287	Samsung	O
287	which	O
287	is	O
287	great	O
287	.	O
288	I	O
288	bought	O
288	this	O
288	to	O
288	replace	O
288	an	O
288	$	O
288	89	O
288	2011	O
288	holiday	O
288	special	O
288	21.5	O
288	''	O
288	Acer	O
288	from	O
288	Best	O
288	Buy	O
288	.	O
289	This	O
289	monitor	B-aspect
289	is	O
289	much	O
289	,	O
289	much	O
289	better	O
289	but	O
289	still	O
289	not	O
289	great	O
289	.	O
290	The	O
290	colors	B-aspect
290	and	O
290	viewing	B-aspect
290	angle	I-aspect
290	are	O
290	about	O
290	average	O
290	,	O
290	but	O
290	a	O
290	huge	O
290	upgrade	O
290	from	O
290	the	O
290	truly	O
290	terrible	O
290	quality	B-aspect
290	of	O
290	the	O
290	other	O
290	monitor	O
290	.	O
291	My	O
291	other	O
291	big	O
291	complaint	O
291	about	O
291	this	O
291	monitor	O
291	is	O
291	the	O
291	stand	B-aspect
291	.	O
292	It	O
292	's	O
292	flimsy	O
292	plastic	O
292	and	O
292	the	O
292	monitor	B-aspect
292	bounces	O
292	around	O
292	while	O
292	you	O
292	type	O
292	.	O
293	There	O
293	's	O
293	also	O
293	no	O
293	height	B-aspect
293	adjustability	I-aspect
293	,	O
293	so	O
293	it	O
293	sits	O
293	very	O
293	low	O
293	to	O
293	the	O
293	desk	O
293	.	O
294	If	O
294	you	O
294	use	O
294	it	O
294	with	O
294	a	O
294	laptop	O
294	,	O
294	that	O
294	might	O
294	be	O
294	a	O
294	plus	O
294	,	O
294	but	O
294	if	O
294	you	O
294	use	O
294	with	O
294	with	O
294	an	O
294	iMac	O
294	or	O
294	a	O
294	taller	O
294	monitor	O
294	,	O
294	you	O
294	're	O
294	going	O
294	to	O
294	need	O
294	some	O
294	books	O
294	or	O
294	something	O
294	to	O
294	level	O
294	them	O
294	out	O
294	.	O
295	Not	O
295	a	O
295	bad	O
295	monitor	B-aspect
295	for	O
295	$	O
295	120	O
295	but	O
295	it	O
295	's	O
295	nothing	O
295	special	O
295	.	O
296	recieved	O
296	this	O
296	product	O
296	in	O
296	time	O
296	for	O
296	a	O
296	gift	O
296	giving	O
296	...	O
296	works	O
296	outstanding	O
296	good	O
296	battery	B-aspect
296	life	I-aspect
296	nice	O
296	screen	B-aspect
296	resolution	I-aspect
296	uses	O
296	windows	O
296	7	O
296	which	O
296	is	O
296	what	O
296	the	O
296	rest	O
296	of	O
296	the	O
296	house	O
296	uses	O
296	connectsd	O
296	to	O
296	my	O
296	network	O
296	easisly	O
297	Overall	O
297	,	O
297	I	O
297	like	O
297	the	O
297	system	O
297	features	B-aspect
297	and	O
297	performance	B-aspect
297	.	O
298	I	O
298	love	O
298	that	O
298	it	O
298	is	O
298	a	O
298	tablet	O
298	-	O
298	it	O
298	is	O
298	so	O
298	much	O
298	more	O
298	convenient	B-aspect
298	than	O
298	a	O
298	regular	O
298	laptop	O
298	.	O
299	There	O
299	is	O
299	one	O
299	very	O
299	annoying	O
299	problem	O
299	with	O
299	this	O
299	model	O
299	though	O
299	:	O
299	the	O
299	keyboard	B-aspect
299	is	O
299	``	O
299	sticky	O
299	''	O
299	-	O
299	meaning	O
299	,	O
299	despite	O
299	this	O
299	tablet	O
299	is	O
299	brand	O
299	new	O
299	and	O
299	just	O
299	arrived	O
299	,	O
299	when	O
299	I	O
299	press	O
299	and	O
299	release	O
299	a	O
299	key	O
299	on	O
299	the	O
299	keyboard	B-aspect
299	it	O
299	acts	O
299	as	O
299	if	O
299	I	O
299	kept	O
299	it	O
299	pressed	O
299	,	O
299	continuing	O
299	to	O
299	type	O
299	the	O
299	same	O
299	character	O
299	again	O
299	and	O
299	again	O
299	.	O
300	Sometimes	O
300	,	O
300	when	O
300	I	O
300	compose	O
300	an	O
300	email	O
300	and	O
300	press	O
300	the	O
300	``	O
300	DEL	O
300	''	O
300	key	O
300	to	O
300	delete	O
300	a	O
300	character	O
300	-	O
300	ooops	O
300	!	O
301	-	O
301	it	O
301	deletes	O
301	half	O
301	of	O
301	the	O
301	email	O
301	.	O
302	Unfortunately	O
302	,	O
302	this	O
302	problem	O
302	happens	O
302	way	O
302	too	O
302	often	O
302	,	O
302	a	O
302	few	O
302	times	O
302	per	O
302	day	O
302	.	O
303	I	O
303	did	O
303	not	O
303	expect	O
303	this	O
303	behavior	O
303	from	O
303	a	O
303	new	O
303	computer	O
303	.	O
304	I	O
304	bought	O
304	this	O
304	monitor	B-aspect
304	from	O
304	computer	O
304	direct	O
304	a	O
304	couple	O
304	months	O
304	ago	O
304	,	O
304	and	O
304	I	O
304	have	O
304	been	O
304	very	O
304	satisfied	O
304	with	O
304	it	O
304	so	O
304	far	O
304	.	O
305	Some	O
305	specifics	O
305	from	O
305	my	O
305	purchase	O
305	experience	O
305	were	O
305	:	O
305	1	O
305	.	O
306	The	O
306	clarity	B-aspect
306	and	O
306	contrast	B-aspect
306	are	O
306	exactly	O
306	what	O
306	I	O
306	was	O
306	looking	O
306	for	O
306	in	O
306	a	O
306	monitor	O
306	,	O
306	and	O
306	spec	O
306	for	O
306	spec	O
306	,	O
306	it	O
306	is	O
306	a	O
306	bargain	O
306	compared	O
306	to	O
306	other	O
306	brands	O
306	.	O
307	2	O
307	.	O
308	The	O
308	computer	O
308	direct	O
308	processing	O
308	and	O
308	shipping	B-aspect
308	was	O
308	outrageously	O
308	fast	O
308	.	O
309	I	O
309	ordered	O
309	it	O
309	on	O
309	a	O
309	Monday	O
309	afternoon	O
309	-LRB-	O
309	around	O
309	2	O
309	PM	O
309	-RRB-	O
309	and	O
309	with	O
309	no	O
309	extra	O
309	shipping	B-aspect
309	costs	O
309	,	O
309	the	O
309	monitor	O
309	was	O
309	at	O
309	my	O
309	door	O
309	in	O
309	Chicago	O
309	by	O
309	the	O
309	time	O
309	I	O
309	got	O
309	home	O
309	from	O
309	work	O
309	Tuesday	O
309	.	O
310	3	O
310	.	O
311	The	O
311	stand	B-aspect
311	is	O
311	by	O
311	far	O
311	the	O
311	most	O
311	inferior	O
311	aspect	O
311	of	O
311	this	O
311	monitor	B-aspect
311	.	O
312	It	O
312	will	O
312	only	O
312	move	O
312	the	O
312	monitor	B-aspect
312	side	O
312	to	O
312	side	O
312	-LRB-	O
312	no	O
312	up\/down	O
312	or	O
312	tilt	O
312	feature	O
312	-RRB-	O
312	.	O
313	However	O
313	,	O
313	the	O
313	view	B-aspect
313	angle	I-aspect
313	on	O
313	this	O
313	thing	O
313	is	O
313	so	O
313	big	O
313	that	O
313	you	O
313	will	O
313	see	O
313	very	O
313	clearly	O
313	on	O
313	any	O
313	desk\/viewing	O
313	situation	O
313	you	O
313	normally	O
313	run	O
313	across	O
313	.	O
314	4	O
314	.	O
315	Just	O
315	in	O
315	general	O
315	,	O
315	make	O
315	sure	O
315	your	O
315	graphics	O
315	card	O
315	can	O
315	handle	O
315	the	O
315	native	O
315	screen	O
315	resolution	O
315	on	O
315	this	O
315	monitor	O
315	.	O
316	Many	O
316	computers	O
316	from	O
316	2003	O
316	or	O
316	before	O
316	may	O
316	not	O
316	be	O
316	able	O
316	to	O
316	.	O
317	5	O
317	.	O
318	I	O
318	have	O
318	seen	O
318	no	O
318	dead	B-aspect
318	pixels	I-aspect
318	or	O
318	color	B-aspect
318	bleeding	I-aspect
318	that	O
318	I	O
318	've	O
318	heard	O
318	about	O
318	with	O
318	other	O
318	ACER	O
318	models	O
319	the	O
319	netbook	B-aspect
319	work	O
319	as	O
319	a	O
319	breeze	O
319	for	O
319	my	O
319	sales	O
319	person	O
319	,	O
319	it	O
319	worked	O
319	fine	O
319	,	O
319	fast	B-aspect
319	and	O
319	with	O
319	the	O
319	extra	O
319	ram	O
319	nothing	O
319	could	O
319	stop	O
319	it	O
319	,	O
319	in	O
319	fact	O
319	it	O
319	works	O
319	better	O
319	than	O
319	my	O
319	own	O
319	laptop	O
319	so	O
319	I	O
319	will	O
319	change	O
319	to	O
319	this	O
319	one	O
319	as	O
319	soon	O
319	as	O
319	possible	O
320	I	O
320	am	O
320	very	O
320	happy	O
320	with	O
320	the	O
320	Acer	B-aspect
320	19-inch	I-aspect
320	flat	I-aspect
320	screen	I-aspect
320	monitor	I-aspect
320	which	O
320	I	O
320	received	O
320	for	O
320	Christmas	O
320	.	O
321	Things	O
321	are	O
321	much	O
321	more	O
321	distinct	O
321	,	O
321	and	O
321	I	O
321	do	O
321	n't	O
321	have	O
321	to	O
321	strain	O
321	my	O
321	eyes	O
321	and	O
321	squint	O
321	when	O
321	I	O
321	am	O
321	trying	O
321	to	O
321	read	O
321	something	O
321	on	O
321	the	O
321	screen	B-aspect
321	-LRB-	O
321	like	O
321	I	O
321	had	O
321	to	O
321	do	O
321	with	O
321	my	O
321	clunky	O
321	old	O
321	monitor	O
321	-RRB-	O
321	.	O
322	AND	O
322	...	O
322	there	O
322	is	O
322	now	O
322	much	O
322	more	O
322	room	O
322	on	O
322	the	O
322	top	O
322	of	O
322	my	O
322	desk	O
322	for	O
322	me	O
322	to	O
322	spread	O
322	out	O
322	my	O
322	work	O
322	when	O
322	I	O
322	am	O
322	online	O
322	or	O
322	pursuing	O
322	any	O
322	of	O
322	my	O
322	many	O
322	and	O
322	varied	O
322	journalistic	O
322	endeavors	O
322	.	O
323	Very	O
323	happy	O
323	with	O
323	purchase	O
323	.	O
324	Monitor	O
324	doubles	O
324	as	O
324	a	O
324	primary	O
324	monitor	O
324	for	O
324	a	O
324	Mac	O
324	G2	O
324	as	O
324	well	O
324	as	O
324	a	O
324	secondary	O
324	monitor	O
324	for	O
324	a	O
324	Dell	O
324	Notebook	O
324	.	O
325	No	O
325	problems	O
325	detected	O
325	,	O
325	no	O
325	flaws	O
325	noticed	O
325	.	O
326	Just	O
326	an	O
326	average	O
326	user	O
326	getting	O
326	good	O
326	value	O
326	in	O
326	this	O
326	product	B-aspect
326	.	O
327	I	O
327	was	O
327	looking	O
327	for	O
327	an	O
327	upgrade	O
327	on	O
327	a	O
327	monitor	O
327	.	O
328	I	O
328	got	O
328	a	O
328	new	O
328	pc	O
328	so	O
328	I	O
328	wanted	O
328	a	O
328	nice	O
328	size	O
328	monitor	O
328	for	O
328	it	O
328	without	O
328	busting	O
328	me	O
328	in	O
328	price	O
328	.	O
329	So	O
329	I	O
329	came	O
329	across	O
329	the	O
329	acer	O
329	read	O
329	some	O
329	of	O
329	the	O
329	reviews	O
329	andi	O
329	was	O
329	a	O
329	little	O
329	skeptical	O
329	,	O
329	but	O
329	the	O
329	price	O
329	was	O
329	right	O
329	.	O
330	Hooked	O
330	it	O
330	worked	O
330	like	O
330	a	O
330	charm	O
330	,	O
330	great	O
330	picture	B-aspect
330	,	O
330	bright	O
330	colors	B-aspect
330	and	O
330	very	O
330	light	O
330	weight	B-aspect
330	.	O
331	I	O
331	'm	O
331	very	O
331	satisfied	O
331	with	O
331	it	O
331	especially	O
331	for	O
331	he	O
331	price	B-aspect
331	.	O
332	Did	O
332	not	O
332	have	O
332	a	O
332	ring	O
332	around	O
332	it	O
332	like	O
332	other	O
332	reviews	O
332	stated	O
332	.	O
333	Good	O
333	monitor	B-aspect
333	for	O
333	the	O
333	price	B-aspect
333	.	O
334	Let	O
334	me	O
334	start	O
334	by	O
334	saying	O
334	if	O
334	I	O
334	could	O
334	give	O
334	this	O
334	review	O
334	a	O
334	-50	O
334	stars	O
334	I	O
334	wish	O
334	I	O
334	could	O
334	.	O
335	Maybe	O
335	some	O
335	of	O
335	you	O
335	do	O
335	n't	O
335	have	O
335	this	O
335	problem	O
335	,	O
335	but	O
335	I	O
335	know	O
335	of	O
335	over	O
335	20	O
335	cases	O
335	of	O
335	buzzing	O
335	from	O
335	this	O
335	monitor	B-aspect
335	.	O
336	If	O
336	you	O
336	do	O
336	n't	O
336	know	O
336	if	O
336	yours	O
336	buzzes	O
336	,	O
336	try	O
336	going	O
336	to	O
336	a	O
336	dark	O
336	website	O
336	such	O
336	as	O
336	Hardforum.com	O
336	at	O
336	120Hz	O
336	and	O
336	see	O
336	if	O
336	the	O
336	back	O
336	of	O
336	your	O
336	monitor	O
336	buzzes	O
336	.	O
337	Anyways	O
337	,	O
337	back	O
337	to	O
337	the	O
337	point	O
337	:	O
337	I	O
337	've	O
337	tried	O
337	to	O
337	be	O
337	so	O
337	calm	O
337	over	O
337	the	O
337	past	O
337	month	O
337	of	O
337	dealing	O
337	with	O
337	Acer	O
337	and	O
337	their	O
337	terrible	O
337	service	B-aspect
337	and	O
337	support	B-aspect
337	.	O
338	I	O
338	sent	O
338	my	O
338	monitor	B-aspect
338	in	O
338	to	O
338	Acer	O
338	for	O
338	repairs	O
338	for	O
338	such	O
338	a	O
338	small	O
338	but	O
338	very	O
338	problematic	O
338	problem	O
338	of	O
338	random	O
338	Buzzing	O
338	from	O
338	my	O
338	Acer	O
338	GD235Hz	O
338	monitor	B-aspect
338	.	O
339	When	O
339	I	O
339	finally	O
339	got	O
339	my	O
339	monitor	O
339	back	O
339	from	O
339	repairs	O
339	I	O
339	was	O
339	given	O
339	an	O
339	``	O
339	we	O
339	could	O
339	not	O
339	find	O
339	the	O
339	problem	O
339	''	O
339	letter	O
339	.	O
340	I	O
340	was	O
340	pissed	O
340	that	O
340	they	O
340	could	O
340	not	O
340	find	O
340	it	O
340	and	O
340	even	O
340	more	O
340	mad	O
340	that	O
340	they	O
340	did	O
340	not	O
340	even	O
340	bother	O
340	to	O
340	tell	O
340	me	O
340	before	O
340	shipping	O
340	it	O
340	out	O
340	.	O
341	Angry	O
341	that	O
341	they	O
341	did	O
341	not	O
341	even	O
341	read	O
341	the	O
341	information	O
341	that	O
341	I	O
341	had	O
341	given	O
341	on	O
341	how	O
341	to	O
341	duplicate	O
341	the	O
341	problem	O
341	.	O
342	You	O
342	can	O
342	blame	O
342	the	O
342	bad	O
342	chat	B-aspect
342	support	I-aspect
342	or	O
342	the	O
342	repair	B-aspect
342	technicians	I-aspect
342	for	O
342	that	O
342	because	O
342	I	O
342	gave	O
342	all	O
342	the	O
342	information	O
342	I	O
342	could	O
342	.	O
343	So	O
343	I	O
343	just	O
343	asked	O
343	Acer	O
343	to	O
343	repair	O
343	it	O
343	a	O
343	second	O
343	time	O
343	.	O
344	So	O
344	when	O
344	they	O
344	received	O
344	the	O
344	monitor	O
344	I	O
344	was	O
344	very	O
344	happy	O
344	that	O
344	this	O
344	time	O
344	that	O
344	they	O
344	actually	O
344	were	O
344	able	O
344	to	O
344	find	O
344	the	O
344	problem	O
344	.	O
345	It	O
345	took	O
345	them	O
345	a	O
345	total	O
345	of	O
345	5	O
345	or	O
345	so	O
345	days	O
345	to	O
345	repair	O
345	it	O
345	and	O
345	ship	O
345	it	O
345	back	O
345	to	O
345	me	O
345	.	O
346	Great	O
346	.	O
347	But	O
347	when	O
347	I	O
347	finally	O
347	got	O
347	the	O
347	monitor	O
347	back	O
347	,	O
347	it	O
347	still	O
347	had	O
347	the	O
347	same	O
347	issue	O
347	and	O
347	it	O
347	also	O
347	came	O
347	back	O
347	scratched	O
347	on	O
347	the	O
347	bezel	O
347	too	O
347	.	O
348	Let	O
348	me	O
348	tell	O
348	you	O
348	that	O
348	the	O
348	monitor	O
348	was	O
348	in	O
348	PERFECT	O
348	cosmetic	O
348	condition	O
348	.	O
349	Now	O
349	I	O
349	am	O
349	very	O
349	angry	O
349	.	O
350	I	O
350	should	O
350	've	O
350	trusted	O
350	all	O
350	the	O
350	online	O
350	comments	O
350	about	O
350	the	O
350	terrible	O
350	repair	B-aspect
350	team	I-aspect
350	of	O
350	Acer	O
350	.	O
351	I	O
351	told	O
351	myself	O
351	it	O
351	could	O
351	not	O
351	be	O
351	that	O
351	bad	O
351	,	O
351	but	O
351	it	O
351	obviously	O
351	was	O
351	.	O
352	I	O
352	would	O
352	never	O
352	ever	O
352	even	O
352	think	O
352	about	O
352	recommending	O
352	or	O
352	buying	O
352	another	O
352	Acer	O
352	product	O
352	in	O
352	my	O
352	life	O
352	again	O
352	.	O
353	Please	O
353	treat	O
353	your	O
353	customers	O
353	with	O
353	respect	O
353	,	O
353	Acer	O
353	.	O
354	You	O
354	guys	O
354	need	O
354	to	O
354	hire	O
354	new	O
354	repair	B-aspect
354	technicians	I-aspect
354	because	O
354	the	O
354	ones	O
354	that	O
354	are	O
354	in	O
354	the	O
354	repair	B-aspect
354	center	I-aspect
354	obviously	O
354	have	O
354	no	O
354	idea	O
354	what	O
354	they	O
354	are	O
354	doing	O
354	.	O
355	I	O
355	got	O
355	this	O
355	montior	O
355	for	O
355	$	O
355	199.00	O
355	-LRB-	O
355	with	O
355	$	O
355	50.00	O
355	rebate	O
355	-RRB-	O
355	.	O
356	I	O
356	am	O
356	in	O
356	the	O
356	computer	O
356	business	O
356	and	O
356	could	O
356	n't	O
356	get	O
356	it	O
356	at	O
356	this	O
356	price	O
356	from	O
356	any	O
356	of	O
356	my	O
356	suppliers	O
356	.	O
357	I	O
357	expected	O
357	it	O
357	to	O
357	be	O
357	quite	O
357	good	O
357	,	O
357	the	O
357	specs	O
357	were	O
357	where	O
357	they	O
357	should	O
357	be	O
357	contrat	O
357	,	O
357	response	O
357	time	O
357	,	O
357	etc.	O
357	.	O
358	I	O
358	was	O
358	not	O
358	disappointed	O
358	.	O
359	I	O
359	was	O
359	impressed	O
359	.	O
360	The	O
360	colors	B-aspect
360	are	O
360	bright	O
360	,	O
360	beautiful	O
360	and	O
360	clear	O
360	.	O
361	I	O
361	am	O
361	in	O
361	the	O
361	business	O
361	and	O
361	have	O
361	seen	O
361	many	O
361	19	O
361	''	O
361	LCD	O
361	monitors	O
361	that	O
361	sell	O
361	for	O
361	much	O
361	,	O
361	much	O
361	more	O
361	,	O
361	and	O
361	aside	O
361	from	O
361	monitors	O
361	with	O
361	a	O
361	higher	O
361	resolution	B-aspect
361	-LRB-	O
361	ie	O
361	1600	O
361	x	O
361	1200	O
361	-RRB-	O
361	,	O
361	there	O
361	is	O
361	no	O
361	noticable	O
361	difference	O
361	at	O
361	all	O
361	.	O
362	This	O
362	product	O
362	is	O
362	hard	O
362	to	O
362	beat	O
362	at	O
362	any	O
362	price	B-aspect
362	.	O
363	I	O
363	agree	O
363	with	O
363	the	O
363	earlier	O
363	reviewer	O
363	who	O
363	said	O
363	that	O
363	there	O
363	is	O
363	a	O
363	very	O
363	limited	O
363	vertical	O
363	viewing	B-aspect
363	angle	I-aspect
363	in	O
363	order	O
363	to	O
363	get	O
363	consistent	O
363	contrast	O
363	.	O
364	Otherwise	O
364	a	O
364	very	O
364	decent	O
364	monitor	B-aspect
364	for	O
364	its	O
364	price	B-aspect
364	.	O
365	I	O
365	bought	O
365	this	O
365	item	O
365	at	O
365	Target	O
365	for	O
365	$	O
365	197	O
365	,	O
365	and	O
365	added	O
365	to	O
365	4G	O
365	ram	O
365	the	O
365	same	O
365	day	O
365	.	O
366	When	O
366	I	O
366	got	O
366	home	O
366	,	O
366	I	O
366	uninstalled	O
366	every	O
366	useless	O
366	software	O
366	,	O
366	removed	O
366	others	O
366	from	O
366	Start	O
366	Up	O
366	list	O
366	,	O
366	disabled	O
366	some	O
366	services	O
366	,	O
366	and	O
366	other	O
366	tweaks	O
366	.	O
367	Then	O
367	,	O
367	I	O
367	installed	O
367	PotPlayer	O
367	-LRB-	O
367	install	O
367	the	O
367	64bit	O
367	version	O
367	-RRB-	O
367	on	O
367	it	O
367	.	O
368	PotPlayer	O
368	is	O
368	the	O
368	King	O
368	of	O
368	all	O
368	PC	O
368	media	O
368	player	O
368	.	O
369	It	O
369	uses	O
369	GPU	O
369	hardware	O
369	acceleration	O
369	by	O
369	default	O
369	.	O
370	Now	O
370	I	O
370	can	O
370	play	O
370	1080p	O
370	movie	O
370	from	O
370	NAS	O
370	drive	O
370	,	O
370	downloading	O
370	with	O
370	uTorrent	O
370	,	O
370	browsing	O
370	internet	O
370	all	O
370	at	O
370	the	O
370	same	O
370	time	O
370	.	O
371	1080p	O
371	movie	O
371	got	O
371	no	O
371	stutter	O
371	or	O
371	lag	O
371	at	O
371	all	O
371	.	O
372	Very	O
372	smooth	B-aspect
372	.	O
373	Before	O
373	I	O
373	installed	O
373	PotPlayer	O
373	,	O
373	I	O
373	used	O
373	KMPlayer	O
373	,	O
373	PowerDVD	O
373	,	O
373	Corel	O
373	WinDVD	O
373	and	O
373	none	O
373	of	O
373	them	O
373	could	O
373	play	O
373	1080P	O
373	smoothly	O
373	.	O
374	Audio	O
374	was	O
374	always	O
374	laggish	O
374	,	O
374	stuttered	O
374	,	O
374	delayed	O
374	,	O
374	out	O
374	of	O
374	sync	O
374	...	O
374	After	O
374	I	O
374	used	O
374	PotPlayer	O
374	,	O
374	it	O
374	's	O
374	like	O
374	totally	O
374	a	O
374	different	O
374	world	O
374	;	O
374	The	O
374	difference	O
374	is	O
374	like	O
374	Black	O
374	and	O
374	White	O
